time_s,segment,segment_type,state,truth_x_m,truth_y_m,truth_yaw_rad,filtered_x_m,filtered_y_m,filtered_yaw_rad,reference_start_x_m,reference_start_y_m,reference_end_x_m,reference_end_y_m,cross_track_error_m,heading_error_rad,command_linear_mps,command_angular_rps,scored_line_sample
92.97,2,1,3,0.40743307123921024,4.500964300903206,-1.5712021238966425,0.4074105904627256,4.512680336709484,-1.5717354950488154,0.40693036395085663,6.456906262787579,0.40693036395085663,2.0,0.0005027072883536099,0.00092848677584767,0.2,0.0018569735516952833,1
92.98,2,1,3,0.4074323504341564,4.498889787890789,-1.5711831770943097,0.4079270764112457,4.509723981446138,-1.57070021767732,0.40693036395085663,6.456906262787579,0.40693036395085663,2.0,0.0005019864832997434,-0.0006292568189303349,0.2,-0.001258513637860644,1
92.99,2,1,3,0.4074316919986005,4.496815274988784,-1.5711625257617607,0.4079270764112457,4.509723981446138,-1.57070021767732,0.40693036395085663,6.456906262787579,0.40693036395085663,2.0,0.0005013280477438875,-0.0006292568189303349,0.2,-0.001258513637860644,1
93.0,2,1,3,0.4074310300492858,4.494740761966467,-1.5711411749000035,0.4079266748443369,4.505723942290858,-1.5697653572102555,0.40693036395085663,6.456906262787579,0.40693036395085663,2.0,0.0005006660984291922,-0.0015696935844464743,0.2,-0.0031393871688930055,1
93.01,2,1,3,0.4074296519442955,4.492666094711916,-1.5711438026661804,0.4079266748443369,4.505723942290858,-1.5697653572102555,0.40693036395085663,6.456906262787579,0.40693036395085663,2.0,0.0004992879934388461,-0.0015696935844464743,0.2,-0.0031393871688930055,1
93.02,2,1,3,0.40742887800592786,4.490591579186254,-1.5711580120949562,0.4079352614599248,4.5017238876136,-1.5724420585032945,0.40693036395085663,6.456906262787579,0.40693036395085663,2.0,0.0004985140550712308,0.0010923917079499468,0.2,0.0021847834158998884,1
93.03,2,1,3,0.4074277422114756,4.488517063439439,-1.5711873462734887,0.4079352614599248,4.5017238876136,-1.5724420585032945,0.40693036395085663,6.456906262787579,0.40693036395085663,2.0,0.0004973782606189636,0.0010923917079499468,0.2,0.0021847834158998884,1
93.04,2,1,3,0.4074269392470431,4.486442468043238,-1.5712230889714476,0.4079343087143394,4.49772382403297,-1.5697410777360137,0.40693036395085663,6.456906262787579,0.40693036395085663,2.0,0.0004965752961864633,-0.001613659982326432,0.2,0.0021847834158998884,1
93.05,2,1,3,0.40742734480818,4.484367589168702,-1.5712223224150617,0.4079343087143394,4.49772382403297,-1.5697410777360137,0.40693036395085663,6.456906262787579,0.40693036395085663,2.0,0.0004969808573233592,-0.001613659982326432,0.2,-0.003227319964652926,1
93.06,2,1,3,0.4074268202102511,4.482293067156662,-1.5711982520927077,0.40819337495537666,4.494215634691083,-1.5701233985503822,0.40693036395085663,6.456906262787579,0.40693036395085663,2.0,0.0004964562593944843,-0.0014979834750217247,0.2,-0.002995966950043501,1
93.07,2,1,3,0.40742486532088407,4.480218278132143,-1.5712103314556964,0.40819337495537666,4.494215634691083,-1.5701233985503822,0.40693036395085663,6.456906262787579,0.40693036395085663,2.0,0.0004945013700274337,-0.0014979834750217247,0.2,-0.002995966950043501,1
93.08,2,1,3,0.40742382542336464,4.478143707663953,-1.571246460194543,0.4082007205383379,4.490215582374719,-1.5731478481098955,0.40693036395085663,6.456906262787579,0.40693036395085663,2.0,0.0004934614725080055,0.001511498362004815,0.2,0.0030229967240095993,1
93.09,2,1,3,0.40742301759923283,4.476069079102955,-1.571281407262788,0.4082007205383379,4.490215582374719,-1.5731478481098955,0.40693036395085663,6.456906262787579,0.40693036395085663,2.0,0.0004926536483761956,0.001511498362004815,0.2,0.0030229967240095993,1
93.1,2,1,3,0.407422109639227,4.473994477072839,-1.571315795469012,0.4081990952166074,4.486215539891214,-1.5685233783191055,0.40693036395085663,6.456906262787579,0.40693036395085663,2.0,0.0004917456883703486,-0.0031189584946487155,0.2,0.0030229967240095993,1
93.11,2,1,3,0.40742248932487457,4.471919571612287,-1.5713099716968222,0.4081990952166074,4.486215539891214,-1.5685233783191055,0.40693036395085663,6.456906262787579,0.40693036395085663,2.0,0.0004921253740179377,-0.0031189584946487155,0.2,-0.006237916989297437,1
93.12,2,1,3,0.4074218535555676,4.469845029770322,-1.5712765575818568,0.40820280555214933,4.482215519443733,-1.5712076934692707,0.40693036395085663,6.456906262787579,0.40693036395085663,2.0,0.0004914896047109596,-0.00044598832963349544,0.2,-0.0008919766592670477,1
93.13,2,1,3,0.40741912035390904,4.467770026382156,-1.5712932809043554,0.40820280555214933,4.482215519443733,-1.5712076934692707,0.40693036395085663,6.456906262787579,0.40693036395085663,2.0,0.0004887564030524039,-0.00044598832963349544,0.2,-0.0008919766592670477,1
