time_s,segment,segment_type,state,truth_x_m,truth_y_m,truth_yaw_rad,filtered_x_m,filtered_y_m,filtered_yaw_rad,reference_start_x_m,reference_start_y_m,reference_end_x_m,reference_end_y_m,cross_track_error_m,heading_error_rad,command_linear_mps,command_angular_rps,scored_line_sample
39.16,0,1,2,3.5e-05,1.996615,0.12109,2.1e-05,1.996422,0.121386,0.0,2.0,4.31,2.0,nan,-0.00909,0.0,0.0,0
39.17,0,1,2,3.5e-05,1.996615,0.12109,2.1e-05,1.996422,0.121386,0.0,2.0,4.31,2.0,nan,-0.012598,0.0,0.0,0
39.18,0,1,2,3.5e-05,1.996615,0.12109,2.8e-05,1.996362,0.12223,0.0,2.0,4.31,2.0,nan,-0.013382,0.0,0.0,0
39.19,0,1,2,3.5e-05,1.996615,0.12109,2.8e-05,1.996362,0.12223,0.0,2.0,4.31,2.0,nan,-0.013382,0.0,0.0,0
39.2,0,1,2,3.5e-05,1.996615,0.12109,3.6e-05,1.996301,0.120745,0.0,2.0,4.31,2.0,nan,-0.011836,0.0,0.0,0
39.21,0,1,2,3.5e-05,1.996615,0.12109,3.6e-05,1.996301,0.120745,0.0,2.0,4.31,2.0,nan,-0.011836,0.0,0.0,0
39.22,0,1,2,3.5e-05,1.996615,0.12109,-0.001224,1.997209,0.123414,0.0,2.0,4.31,2.0,nan,-0.015413,0.0,0.0,0
39.23,0,1,2,3.5e-05,1.996615,0.12109,-0.001224,1.997209,0.123414,0.0,2.0,4.31,2.0,nan,-0.015413,0.0,0.0,0
39.24,0,1,2,3.5e-05,1.996615,0.12109,-0.001219,1.997172,0.11969,0.0,2.0,4.31,2.0,nan,-0.011653,0.0,0.0,0
39.25,0,1,2,3.5e-05,1.996615,0.12109,-0.001219,1.997172,0.11969,0.0,2.0,4.31,2.0,nan,-0.011653,0.0,0.0,0
39.26,0,1,2,3.5e-05,1.996615,0.12109,-0.001215,1.997135,0.121099,0.0,2.0,4.31,2.0,nan,-0.013024,0.0,0.0,0
39.27,0,1,2,3.5e-05,1.996615,0.12109,-0.001215,1.997135,0.121099,0.0,2.0,4.31,2.0,nan,-0.013024,0.0,0.0,0
39.28,0,1,2,3.5e-05,1.996615,0.12109,-0.00121,1.997098,0.123862,0.0,2.0,4.31,2.0,nan,-0.01575,0.0,0.0,0
39.29,0,1,2,3.5e-05,1.996615,0.12109,-0.00121,1.997098,0.123862,0.0,2.0,4.31,2.0,nan,-0.01575,0.0,0.0,0
39.3,0,1,2,3.5e-05,1.996615,0.12109,-0.002082,1.996535,0.122999,0.0,2.0,4.31,2.0,nan,-0.014324,0.0,0.0,0
39.31,0,1,2,3.5e-05,1.996615,0.12109,-0.002082,1.996535,0.122999,0.0,2.0,4.31,2.0,nan,-0.014324,0.0,0.0,0
39.32,0,1,2,3.5e-05,1.996615,0.12109,-0.002076,1.996488,0.121012,0.0,2.0,4.31,2.0,nan,-0.01229,0.0,0.0,0
39.33,0,1,2,3.5e-05,1.996615,0.12109,-0.002076,1.996488,0.121012,0.0,2.0,4.31,2.0,nan,-0.01229,0.0,0.0,0
39.34,0,1,2,3.5e-05,1.996615,0.12109,-0.002071,1.99644,0.121464,0.0,2.0,4.31,2.0,nan,-0.012694,0.0,0.0,0
39.35,0,1,2,3.5e-05,1.996615,0.12109,-0.002071,1.99644,0.121464,0.0,2.0,4.31,2.0,nan,-0.012694,0.0,0.0,0
39.36,0,1,2,3.5e-05,1.996615,0.12109,-0.002065,1.996393,0.123465,0.0,2.0,4.31,2.0,nan,-0.014647,0.0,0.0,0
39.37,0,1,2,3.5e-05,1.996615,0.12109,-0.002065,1.996393,0.123465,0.0,2.0,4.31,2.0,nan,-0.014647,0.0,0.0,0
39.38,0,1,2,3.5e-05,1.996615,0.12109,-0.002059,1.996344,0.121251,0.0,2.0,4.31,2.0,nan,-0.012385,0.0,0.0,0
39.39,0,1,2,3.5e-05,1.996615,0.12109,-0.002059,1.996344,0.121251,0.0,2.0,4.31,2.0,nan,-0.012385,0.0,0.0,0
39.4,0,1,2,3.5e-05,1.996615,0.12109,-0.000788,1.997308,0.122068,0.0,2.0,4.31,2.0,nan,-0.014166,0.0,0.0,0
39.41,0,1,2,3.5e-05,1.996615,0.12109,-0.000788,1.997308,0.122068,0.0,2.0,4.31,2.0,nan,-0.014166,0.0,0.0,0
39.42,0,1,2,3.5e-05,1.996615,0.12109,-0.000784,1.997279,0.122056,0.0,2.0,4.31,2.0,nan,-0.014125,0.0,0.0,0
39.43,0,1,2,3.5e-05,1.996615,0.12109,-0.000784,1.997279,0.122056,0.0,2.0,4.31,2.0,nan,-0.014125,0.0,0.0,0
39.44,0,1,2,3.5e-05,1.996615,0.12109,-0.000781,1.997249,0.120901,0.0,2.0,4.31,2.0,nan,-0.014125,0.0,0.0,0
39.45,0,1,2,3.5e-05,1.996615,0.12109,-0.000781,1.997249,0.120901,0.0,2.0,4.31,2.0,nan,-0.01294,0.0,0.0,0
39.46,0,1,2,3.5e-05,1.996615,0.12109,-0.000777,1.997218,0.121942,0.0,2.0,4.31,2.0,nan,-0.01395,0.0,0.0,0
39.47,0,1,2,3.5e-05,1.996615,0.12109,-0.000777,1.997218,0.121942,0.0,2.0,4.31,2.0,nan,-0.01395,0.0,0.0,0
39.48,0,1,2,3.5e-05,1.996615,0.12109,0.000143,1.997106,0.121744,0.0,2.0,4.31,2.0,nan,-0.01364,0.0,0.0,0
39.49,0,1,2,3.5e-05,1.996615,0.12109,0.000143,1.997106,0.121744,0.0,2.0,4.31,2.0,nan,-0.01364,0.0,0.0,0
39.5,0,1,2,3.5e-05,1.996615,0.12109,0.000147,1.997071,0.122068,0.0,2.0,4.31,2.0,nan,-0.013929,0.0,0.0,0
39.51,0,1,2,3.5e-05,1.996615,0.12109,0.000147,1.997071,0.122068,0.0,2.0,4.31,2.0,nan,-0.013929,0.0,0.0,0
39.52,0,1,2,3.5e-05,1.996615,0.12109,0.000151,1.997036,0.123012,0.0,2.0,4.31,2.0,nan,-0.014838,0.0,0.0,0
39.53,0,1,2,3.5e-05,1.996615,0.12109,0.000151,1.997036,0.123012,0.0,2.0,4.31,2.0,nan,-0.014838,0.0,0.0,0
39.54,0,1,2,3.5e-05,1.996615,0.12109,0.000156,1.997001,0.121343,0.0,2.0,4.31,2.0,nan,-0.013134,0.0,0.0,0
39.55,0,1,2,3.5e-05,1.996615,0.12109,0.000156,1.997001,0.121343,0.0,2.0,4.31,2.0,nan,-0.013134,0.0,0.0,0
39.56,0,1,2,3.5e-05,1.996615,0.12109,0.001406,1.995453,0.120132,0.0,2.0,4.31,2.0,nan,-0.010376,0.0,0.0,0
39.57,0,1,2,3.5e-05,1.996615,0.12109,0.001406,1.995453,0.120132,0.0,2.0,4.31,2.0,nan,-0.010376,0.0,0.0,0
39.58,0,1,2,3.5e-05,1.996615,0.12109,0.001415,1.995381,0.122696,0.0,2.0,4.31,2.0,nan,-0.012866,0.0,0.0,0
39.59,0,1,2,3.5e-05,1.996615,0.12109,0.001415,1.995381,0.122696,0.0,2.0,4.31,2.0,nan,-0.012866,0.0,0.0,0
