time_s,segment,segment_type,state,truth_x_m,truth_y_m,truth_yaw_rad,filtered_x_m,filtered_y_m,filtered_yaw_rad,reference_start_x_m,reference_start_y_m,reference_end_x_m,reference_end_y_m,cross_track_error_m,scored_line_sample
239.0,11,2,4,0.034611739086048976,4.009042312310191,1.3604453327215416,0.03492743519688254,4.009288459069712,1.358949157025827,-0.07710334910448768,3.5371740762067025,0.03249999999999969,3.9956199594913984,0.0010671477489233303,1
239.01,11,2,4,0.034611669068628226,4.009041043706823,1.3604031725905463,0.03492743519688254,4.009288459069712,1.358949157025827,-0.07710334910448768,3.5371740762067025,0.03249999999999969,3.9956199594913984,0.0010669208677483583,1
239.02,11,2,4,0.034611603382404654,4.009039433460242,1.3603487077477776,0.03499227614980506,4.009262986273543,1.3617932273968592,-0.07710334910448768,3.5371740762067025,0.03249999999999969,3.9956199594913984,0.0010666103341804127,1
239.03,11,2,4,0.034611581873529085,4.009038754605584,1.3603451237356459,0.03499227614980506,4.009262986273543,1.3617932273968592,-0.07710334910448768,3.5371740762067025,0.03249999999999969,3.9956199594913984,0.0010664734041845104,1
239.04,11,2,5,0.03461155315757858,4.009038096248136,1.3603673539906243,0.03505794954219684,4.009240453074807,1.3579890357807802,-0.07710334910448768,3.5371740762067025,0.03249999999999969,3.9956199594913984,nan,0
239.05,11,2,5,0.03461151585137556,4.009037264361602,1.3603493837648883,0.03505794954219684,4.009240453074807,1.3579890357807802,-0.07710334910448768,3.5371740762067025,0.03249999999999969,3.9956199594913984,nan,0
239.06,12,1,1,0.03461147506807816,4.009036273952774,1.3603159649409617,0.035031689682665464,4.007664078960407,1.3595920242722297,0.03249999999999969,3.95,2.7675,3.95,nan,0
239.07,12,1,1,0.03461147098938855,4.009036174911922,1.360312623060853,0.035031689682665464,4.007664078960407,1.3595920242722297,0.03249999999999969,3.95,2.7675,3.95,nan,0
239.08,12,1,1,0.03461147098938855,4.009036174911922,1.360312623060853,0.03510107425456806,4.007632438579988,1.361669970141407,0.03249999999999969,3.95,2.7675,3.95,nan,0
239.09,12,1,1,0.03461147098938855,4.009036174911922,1.360312623060853,0.03510107425456806,4.007632438579988,1.361669970141407,0.03249999999999969,3.95,2.7675,3.95,nan,0
239.1,12,1,1,0.03461147098938855,4.009036174911922,1.360312623060853,0.03517184120958592,4.00760631850024,1.3620045104552363,0.03249999999999969,3.95,2.7675,3.95,nan,0
239.11,12,1,1,0.03461136445890789,4.009034169668076,1.3602432771811894,0.03517184120958592,4.00760631850024,1.3620045104552363,0.03249999999999969,3.95,2.7675,3.95,nan,0
239.12,12,1,1,0.034611144357018286,4.009028667501259,1.3600550826006952,0.03524341415854151,4.007582941101576,1.3570658172895456,0.03249999999999969,3.95,2.7675,3.95,nan,0
239.13,12,1,1,0.03461086961576609,4.009020920561565,1.3597890874244722,0.03524341415854151,4.007582941101576,1.3570658172895456,0.03249999999999969,3.95,2.7675,3.95,nan,0
239.14,12,1,1,0.03461044714261985,4.009009552103281,1.359401812791539,0.035379985979159666,4.010580095221891,1.3594789237465135,0.03249999999999969,3.95,2.7675,3.95,nan,0
239.15,12,1,1,0.03461000171830375,4.008995942925525,1.3589369920740815,0.035379985979159666,4.010580095221891,1.3594789237465135,0.03249999999999969,3.95,2.7675,3.95,nan,0
239.16,12,1,1,0.03460936991836516,4.008978977749732,1.3583601370065073,0.03543771532042229,4.010551744805798,1.3603974355932298,0.03249999999999969,3.95,2.7675,3.95,nan,0
239.17,12,1,1,0.03460876163029347,4.008959931531474,1.3577109441120996,0.03543771532042229,4.010551744805798,1.3603974355932298,0.03249999999999969,3.95,2.7675,3.95,nan,0
239.18,12,1,1,0.034607943549995746,4.008937255164887,1.3569400369304991,0.03549671882904841,4.010528706682186,1.3573917974929037,0.03249999999999969,3.95,2.7675,3.95,nan,0
239.19,12,1,1,0.034607153999622886,4.008912345500948,1.3560920543964607,0.03549671882904841,4.010528706682186,1.3573917974929037,0.03249999999999969,3.95,2.7675,3.95,nan,0
239.2,12,1,1,0.034606125391944964,4.0088838013507315,1.3551221545959626,0.03555619732320193,4.010507978859423,1.356415886988506,0.03249999999999969,3.95,2.7675,3.95,nan,0
239.21,12,1,1,0.0346051471002049,4.0088530275086365,1.3540754131991666,0.03555619732320193,4.010507978859423,1.356415886988506,0.03249999999999969,3.95,2.7675,3.95,nan,0
239.22,12,1,1,0.0346039024581799,4.008818614963726,1.3529065671256768,0.03394907397094484,4.0084233238119955,1.350015102935162,0.03249999999999969,3.95,2.7675,3.95,nan,0
239.23,12,1,1,0.03460272654919594,4.008781976139779,1.3516611061567099,0.03394907397094484,4.0084233238119955,1.350015102935162,0.03249999999999969,3.95,2.7675,3.95,nan,0
239.24,12,1,1,0.03460125894735766,4.008741694529352,1.3502933686271534,0.03398063857235921,4.008401002697462,1.3503910602682354,0.03249999999999969,3.95,2.7675,3.95,nan,0
239.25,12,1,1,0.0345998751436456,4.008699189848677,1.3488492358976,0.03398063857235921,4.008401002697462,1.3503910602682354,0.03249999999999969,3.95,2.7675,3.95,nan,0
239.26,12,1,1,0.034598176224499344,4.0086530384362895,1.3472826701830118,0.03401321439754995,4.008383705925605,1.3460095129179508,0.03249999999999969,3.95,2.7675,3.95,nan,0
239.27,12,1,1,0.03459657284128914,4.008604666952289,1.3456399220336477,0.03401321439754995,4.008383705925605,1.3460095129179508,0.03249999999999969,3.95,2.7675,3.95,nan,0
