phase,time_s,forward_m,up_m,truth_yaw_rad,filtered_yaw_rad,state,segment
compensated,125.14,-0.4020529013083425,1.628123581681245,3.034843888026007,3.0353938777896152,4,3
compensated,125.15,-0.4020529439338122,1.6281223276117176,3.0348889847065497,3.0353938777896152,4,3
compensated,125.16,-0.40205297925485994,1.6281212903660598,3.034928676907975,3.0358230770845225,4,3
compensated,125.17,-0.402052998597641,1.6281207018825887,3.0349493307459725,3.0358230770845225,4,3
compensated,125.18,-0.4020530156763824,1.628120176873439,3.034969413298904,3.0357046537245846,4,3
compensated,125.19,-0.40205302595692616,1.6281198415816924,3.034981231375668,3.0357046537245846,4,3
compensated,125.2,-0.40205303192619224,1.6281196377280085,3.034989022648728,3.038195474313855,4,3
compensated,125.21,-0.40205303852057084,1.6281194117508055,3.034997628026728,3.038195474313855,4,3
compensated,125.22,-0.4020530456835111,1.6281191652956224,3.035007046983471,3.0344467794659256,4,3
compensated,125.23,-0.40205307124132095,1.6281183781679005,3.034977129479911,3.0344467794659256,4,3
compensated,125.24,-0.40205310539172423,1.6281173739850652,3.034930330512915,3.036044831865267,4,3
compensated,125.25,-0.4020531233995228,1.6281168693580577,3.034930509957835,3.036044831865267,4,3
compensated,125.26,-0.4020531344990601,1.6281165169396836,3.0349439870593327,3.035356518980695,4,3
compensated,125.27,-0.4020531489360506,1.6281161012175807,3.034931249901507,3.035356518980695,4,3
compensated,125.28,-0.40205316300683813,1.6281156615380512,3.0349107772152557,3.034358014918448,5,3
compensated,125.29,-0.4020531693400323,1.6281154461102565,3.0349020289128705,3.034358014918448,5,3
compensated,125.3,-0.4020531741800296,1.6281152657576692,3.034893650352208,3.0317929980264307,5,3
compensated,125.31,-0.4020531741800296,1.6281152657576692,3.034893650352208,3.0317929980264307,1,4
compensated,125.32,-0.4020531741800296,1.6281152657576692,3.034893650352208,3.0353337846808586,1,4
compensated,125.33,-0.4020531741800296,1.6281152657576692,3.034893650352208,3.0353337846808586,1,4
compensated,125.34,-0.4020531741800296,1.6281152657576692,3.034893650352208,3.036330863912257,1,4
compensated,125.35,-0.4020532208667529,1.6281138962861712,3.034953053775558,3.036330863912257,1,4
compensated,125.36,-0.4020533318728716,1.6281107271040365,3.0350744162745795,3.0370028296719287,1,4
compensated,125.37,-0.4020534990155432,1.6281061778173949,3.0352568538774958,3.0370028296719287,1,4
compensated,125.38,-0.402053766345262,1.6280987081244198,3.0355455645458966,3.030601654720675,1,4
compensated,125.39,-0.4020541040206763,1.628089495247662,3.035902660121945,3.030601654720675,1,4
compensated,125.4,-0.4020545397195603,1.6280772952657931,3.036370769964081,3.036733725377646,1,4
compensated,125.41,-0.4020550508212395,1.6280632270434148,3.0369097480684113,3.036733725377646,1,4
compensated,125.42,-0.40205565267049503,1.6280462112394873,3.037559910233866,3.035966351594835,1,4
compensated,125.43,-0.40205619944246374,1.6280300621542976,3.0381763766274617,3.035966351594835,1,4
compensated,125.44,-0.4020567343078252,1.6280144291452239,3.0387744433761292,3.036615246705451,1,4
compensated,125.45,-0.40205720211588114,1.6280002625629366,3.039312153569997,3.036615246705451,1,4
compensated,125.46,-0.4020576003191214,1.6279884280202621,3.0397637340778667,3.0400178092419985,1,4
compensated,125.47,-0.40205793907678133,1.6279780762109775,3.0401533481928276,3.0400178092419985,1,4
compensated,125.48,-0.40205818363935963,1.6279706809260273,3.0404325144423114,3.036462370958578,2,4
compensated,125.49,-0.4020583681251557,1.6279649981570787,3.040640867601557,3.036462370958578,2,4
compensated,125.5,-0.40205845524013795,1.627962322250242,3.040738162594968,3.0353207237003046,2,4
compensated,125.51,-0.40205850174691593,1.627960875893158,3.0407892485982466,3.0353207237003046,2,4
compensated,125.52,-0.402058536000087,1.6279598139985134,3.0408298430634657,3.03939509621686,2,4
compensated,125.53,-0.4020585447667222,1.627959534058359,3.040837954463843,3.03939509621686,2,4
compensated,125.54,-0.4020585447667222,1.627959534058359,3.040837954463843,3.0426585647558273,2,4
compensated,125.55,-0.4020585447667222,1.627959534058359,3.040837954463843,3.0426585647558273,2,4
compensated,125.56,-0.4020585447667222,1.627959534058359,3.040837954463843,3.0412923430609435,2,4
compensated,125.57,-0.4020585447667222,1.627959534058359,3.040837954463843,3.0412923430609435,2,4
compensated,125.58,-0.4020585447667222,1.627959534058359,3.040837954463843,3.0421105856114234,2,4
compensated,125.59,-0.4020585447667222,1.627959534058359,3.040837954463843,3.0421105856114234,2,4
compensated,125.6,-0.4020585447667222,1.627959534058359,3.040837954463843,3.041760413329694,2,4
compensated,125.61,-0.4020585447667222,1.627959534058359,3.040837954463843,3.041760413329694,2,4
compensated,125.62,-0.4020585447667222,1.627959534058359,3.040837954463843,3.0406209185781865,2,4
compensated,125.63,-0.4020585447667222,1.627959534058359,3.040837954463843,3.0406209185781865,2,4
compensated,125.64,-0.4020585447667222,1.627959534058359,3.040837954463843,3.0423820683802223,2,4
compensated,125.65,-0.4020585447667222,1.627959534058359,3.040837954463843,3.0423820683802223,2,4
compensated,125.66,-0.4020585447667222,1.627959534058359,3.040837954463843,3.0404705749547762,2,4
compensated,125.67,-0.4020585447667222,1.627959534058359,3.040837954463843,3.0404705749547762,2,4
compensated,125.68,-0.4020585447667222,1.627959534058359,3.040837954463843,3.0384169271758728,2,4
compensated,125.69,-0.4020585447667222,1.627959534058359,3.040837954463843,3.0384169271758728,2,4
compensated,125.7,-0.4020585447667222,1.627959534058359,3.040837954463843,3.0413212590910677,2,4
compensated,125.71,-0.4020585447667222,1.627959534058359,3.040837954463843,3.0413212590910677,2,4
compensated,125.72,-0.4020585447667222,1.627959534058359,3.040837954463843,3.0401285467887913,2,4
compensated,125.73,-0.4020585447667222,1.627959534058359,3.040837954463843,3.0401285467887913,2,4
compensated,125.74,-0.4020585447667222,1.627959534058359,3.040837954463843,3.041561015412615,2,4
compensated,125.75,-0.4020585447667222,1.627959534058359,3.040837954463843,3.041561015412615,2,4
compensated,125.76,-0.4020585447667222,1.627959534058359,3.040837954463843,3.040019060686851,2,4
compensated,125.77,-0.4020585447667222,1.627959534058359,3.040837954463843,3.040019060686851,2,4
compensated,125.78,-0.4020585447667222,1.627959534058359,3.040837954463843,3.040634073387734,2,4
compensated,125.79,-0.4020585447667222,1.627959534058359,3.040837954463843,3.040634073387734,2,4
compensated,125.8,-0.4020585447667222,1.627959534058359,3.040837954463843,3.0436381055556545,2,4
compensated,125.81,-0.4020585447667222,1.627959534058359,3.040837954463843,3.0436381055556545,2,4
compensated,125.82,-0.4020585447667222,1.627959534058359,3.040837954463843,3.0393718213830674,2,4
compensated,125.83,-0.4020585447667222,1.627959534058359,3.040837954463843,3.0393718213830674,2,4
compensated,125.84,-0.4020585447667222,1.627959534058359,3.040837954463843,3.0410434750185207,2,4
compensated,125.85,-0.4020585447667222,1.627959534058359,3.040837954463843,3.0410434750185207,2,4
compensated,125.86,-0.4020585447667222,1.627959534058359,3.040837954463843,3.0370663691915585,2,4
compensated,125.87,-0.4020585447667222,1.627959534058359,3.040837954463843,3.0370663691915585,2,4
compensated,125.88,-0.4020585447667222,1.627959534058359,3.040837954463843,3.0416983289728243,2,4
compensated,125.89,-0.4020585447667222,1.627959534058359,3.040837954463843,3.0416983289728243,2,4
compensated,125.9,-0.4020585447667222,1.627959534058359,3.040837954463843,3.040317485142525,2,4
compensated,125.91,-0.4020585447667222,1.627959534058359,3.040837954463843,3.040317485142525,2,4
compensated,125.92,-0.4020585447667222,1.627959534058359,3.040837954463843,3.037632689033165,2,4
compensated,125.93,-0.4020585447667222,1.627959534058359,3.040837954463843,3.037632689033165,2,4
compensated,125.94,-0.4020585447667222,1.627959534058359,3.040837954463843,3.0414194161184476,2,4
compensated,125.95,-0.4020585447667222,1.627959534058359,3.040837954463843,3.0414194161184476,2,4
compensated,125.96,-0.4020585447667222,1.627959534058359,3.040837954463843,3.0423212570891094,2,4
compensated,125.97,-0.4020585447667222,1.627959534058359,3.040837954463843,3.0423212570891094,2,4
compensated,125.98,-0.4020585447667222,1.627959534058359,3.040837954463843,3.0421699737277894,2,4
compensated,125.99,-0.4020585447667222,1.627959534058359,3.040837954463843,3.0421699737277894,2,4
compensated,126.0,-0.4020585447667222,1.627959534058359,3.040837954463843,3.043285630924487,3,4
compensated,126.01,-0.4020585447667222,1.627959534058359,3.040837954463843,3.043285630924487,3,4
compensated,126.02,-0.4020585447667222,1.627959534058359,3.040837954463843,3.0397706102156157,3,4
compensated,126.03,-0.4020585447667222,1.627959534058359,3.040837954463843,3.0397706102156157,3,4
compensated,126.04,-0.4020585447667222,1.627959534058359,3.040837954463843,3.043110794100862,3,4
compensated,126.05,-0.40207641604707633,1.6279589947447208,3.0407748254194233,3.043110794100862,3,4
compensated,126.06,-0.4021163477275803,1.6279575160120512,3.04068120695728,3.042544038835902,3,4
compensated,126.07,-0.4021740491646433,1.6279557683879775,3.0405347036899952,3.042544038835902,3,4
compensated,126.08,-0.4022538982015108,1.6279531647944003,3.040367465334817,3.041020876348023,3,4
compensated,126.09,-0.4023518263133987,1.627951557016253,3.0402556466753827,3.041020876348023,3,4
compensated,126.1,-0.4024722574047279,1.6279501757183505,3.0401668559453285,3.0432647619202395,3,4
compensated,126.11,-0.40261057278969437,1.627949028788147,3.040103588760883,3.0432647619202395,3,4
compensated,126.12,-0.40277111391174825,1.6279473847507058,3.040043374186778,3.0408124215620944,3,4
compensated,126.13,-0.4029495469172414,1.6279459911467498,3.039947964784097,3.0408124215620944,3,4
compensated,126.14,-0.40315034073087397,1.6279438375397446,3.0398416587801464,3.0398643983088256,3,4
compensated,126.15,-0.4033687791701077,1.6279419277404898,3.0397726420378697,3.0398643983088256,3,4
compensated,126.16,-0.4036094630198628,1.6279396878832273,3.0397129899413566,3.040756866721045,3,4
compensated,126.17,-0.4038678997770866,1.62793772181021,3.039635283748694,3.040756866721045,3,4
compensated,126.18,-0.4041487502698835,1.627935069481319,3.0395527592876217,3.039084812903666,3,4
compensated,126.19,-0.404447296479574,1.6279327241118713,3.039454515590294,3.039084812903666,3,4
compensated,126.2,-0.4047683000103244,1.6279297047043322,3.0393520027435663,3.039966538629848,3,4
compensated,126.21,-0.4051068311371996,1.6279269536907932,3.039276201922776,3.039966538629848,3,4
compensated,126.22,-0.405467774211268,1.6279238703401786,3.0392044688494035,3.037312024220289,3,4
compensated,126.23,-0.4058463184475387,1.6279211269084741,3.039117600539603,3.037312024220289,3,4
compensated,126.24,-0.40624741240965834,1.6279176934122583,3.039026555192777,3.037959239315507,3,4
compensated,126.25,-0.406665904943902,1.6279141739261218,3.0389853639436053,3.037959239315507,3,4
compensated,126.26,-0.40710677128766126,1.627910750045938,3.0389663041264727,3.039940062791242,3,4
compensated,126.27,-0.4075651234441079,1.6279077831808693,3.0389369030595685,3.039940062791242,3,4
compensated,126.28,-0.4080461051214088,1.6279041438060193,3.0389041330929496,3.0395388328770725,3,4
compensated,126.29,-0.408544587020947,1.6279010166054861,3.0388410610713197,3.0395388328770725,3,4
compensated,126.3,-0.40906580144876814,1.6278969918774449,3.0387685327012974,3.039221585117158,3,4
compensated,126.31,-0.4096043681771637,1.6278932728070894,3.0387043025832705,3.039221585117158,3,4
compensated,126.32,-0.4101656142451404,1.6278891052512643,3.0386392092171777,3.039236709258817,3,4
compensated,126.33,-0.4107441861579214,1.627885276743866,3.0385760058378968,3.039236709258817,3,4
compensated,126.34,-0.4113454958555247,1.62788092358424,3.038511049671017,3.0404744395028835,3,4
compensated,126.35,-0.4119640895279103,1.6278769146131438,3.0384474139338744,3.0404744395028835,3,4
compensated,126.36,-0.4126054659917934,1.6278723743819568,3.0383819494831528,3.0393117272136134,3,4
compensated,126.37,-0.4132641342951461,1.6278683265833576,3.0382976671259274,3.0393117272136134,3,4
compensated,126.38,-0.4139456820617229,1.6278634747647074,3.0382078518766935,3.039337418440298,3,4
