phase,time_s,forward_m,up_m,truth_yaw_rad,filtered_yaw_rad,state,segment
open_loop_2,46.13,2.0257455421492168,1.78832466894738,0.00820947912698924,0.009429436446543704,0,-1
open_loop_2,46.14,2.0272458774524162,1.788169128349593,0.008191125080784485,0.01054405782952728,0,-1
open_loop_2,46.15,2.028746161989563,1.7880131640940478,0.008159058147405814,0.01054405782952728,0,-1
open_loop_2,46.16,2.0302464280750594,1.7878574688944724,0.008124135851930446,0.006579333078067242,0,-1
open_loop_2,46.17,2.0317468295620906,1.7877032266931494,0.008129711273224585,0.006579333078067242,0,-1
open_loop_2,46.18,2.0332473188684426,1.787548050326368,0.008153486628950381,0.006463469086941841,0,-1
open_loop_2,46.19,2.0347478166869046,1.787392761849989,0.008178798340234487,0.006463469086941841,0,-1
open_loop_2,46.2,2.036248318942971,1.7872374462076381,0.008204395158394918,0.011010889613619401,0,-1
open_loop_2,46.21,2.0377486741604183,1.78708023600693,0.008185603641185465,0.011010889613619401,0,-1
open_loop_2,46.22,2.0392489168862653,1.7869243089621956,0.008143910213306084,0.012899560980331065,0,-1
open_loop_2,46.23,2.040749073864869,1.7867677999651645,0.008079921373211302,0.012899560980331065,0,-1
open_loop_2,46.24,2.04224919617004,1.7866117091031524,0.00801006774540615,0.006428334246143309,0,-1
open_loop_2,46.25,2.043749496206026,1.7864577139314468,0.007994272125530983,0.006428334246143309,0,-1
open_loop_2,46.26,2.0452499789623304,1.7863026150570904,0.008020094666537716,0.008481164970976174,0,-1
open_loop_2,46.27,2.046750386218967,1.786146155645316,0.008022344639448216,0.008481164970976174,0,-1
open_loop_2,46.28,2.048250757145301,1.7859904269744984,0.008018065474526983,0.004873183514448431,0,-1
open_loop_2,46.29,2.049751253353604,1.7858361340007274,0.008051395888107613,0.004873183514448431,0,-1
open_loop_2,46.3,2.051251832866618,1.7856808675492448,0.00810047434345334,0.005403084477249908,0,-1
open_loop_2,46.31,2.0527523971241943,1.7855251892259558,0.008143080170275641,0.005403084477249908,0,-1
open_loop_2,46.32,2.054252957298982,1.7853697723737938,0.00818442655858917,0.007009489745836373,0,-1
open_loop_2,46.33,2.0557534578223864,1.7852137056776138,0.0082067127119954,0.007009489745836373,0,-1
open_loop_2,46.34,2.057253932074085,1.7850583142159253,0.008224262504313134,0.01104055656594749,0,-1
open_loop_2,46.35,2.0587542677669766,1.7849013098710216,0.008200747607606838,0.01104055656594749,0,-1
open_loop_2,46.36,2.0602545100605316,1.7847454621286791,0.008158573011491605,0.007511740166403324,0,-1
open_loop_2,46.37,2.0617548762281777,1.7845910635835813,0.008153304344296619,0.007511740166403324,0,-1
open_loop_2,46.38,2.063255314641785,1.7844358331030756,0.008163273759526189,0.009410411879908322,0,-1
open_loop_2,46.39,2.064755678208408,1.7842796281708608,0.008151070988257831,0.009410411879908322,0,-1
open_loop_2,46.4,2.066256008696747,1.784124014699872,0.008132990063245003,0.006558879990790968,0,-1
open_loop_2,46.41,2.0677564449565735,1.7839695323928015,0.00814627493532748,0.006558879990790968,0,-1
open_loop_2,46.42,2.069256937533445,1.783814309337586,0.008170392375540122,0.0075632603423185785,0,-1
open_loop_2,46.43,2.0707573910717167,1.7836585156427842,0.008182110048071936,0.0075632603423185785,0,-1
open_loop_2,46.44,2.072257830440935,1.7835031418174476,0.008191422026958483,0.01028985484030187,0,-1
open_loop_2,46.45,2.0737581664977993,1.78334661183015,0.008170474449270068,0.01028985484030187,0,-1
open_loop_2,46.46,2.075258448608017,1.7831908920026731,0.008139373051255075,0.008157896586399538,0,-1
open_loop_2,46.47,2.076758813641927,1.7830360565164989,0.008132804355863265,0.008157896586399538,0,-1
open_loop_2,46.48,2.078259213465234,1.7828806621075821,0.008133230753394147,0.007817495556353918,0,-1
open_loop_2,46.49,2.079759628281523,1.7827253584143574,0.008137917272687579,0.007817495556353918,0,-1
open_loop_2,46.5,2.0812600482432906,1.7825699665844659,0.008143425102350547,0.008788048170842442,0,-1
open_loop_2,46.51,2.082760427130592,1.7824141278382106,0.008136887032892275,0.008788048170842442,0,-1
open_loop_2,46.52,2.0842607916904936,1.7822585957203847,0.008128016214284562,0.008295482778523322,0,-1
open_loop_2,46.53,2.085761176727621,1.782103272312054,0.008125244386793533,0.008295482778523322,0,-1
