start_heading_deg,commanded_deg,achieved_deg,horizontal_mm,vertical_mm,slide_mm,mm_per_deg,wall_height_m
99.709,30.0,30.348,1.03,-14.926,14.962,0.4987,1.9397
104.706,30.0,30.323,1.288,-14.971,15.026,0.5009,1.9778
110.287,30.0,30.292,1.608,-15.017,15.103,0.5034,1.9507
113.714,30.0,30.277,1.821,-15.035,15.145,0.5048,1.9735
120.293,30.0,30.251,2.269,-15.04,15.21,0.507,1.9469
124.713,30.0,30.23,2.598,-15.018,15.241,0.508,1.9681
