start_heading_deg,commanded_deg,achieved_deg,horizontal_mm,vertical_mm,slide_mm,mm_per_deg,wall_height_m
99.714,30.0,30.327,-0.077,-12.564,12.564,0.4188,1.9469
104.707,30.0,30.307,-0.025,-12.706,12.706,0.4235,1.9829
110.29,30.0,30.279,0.076,-12.882,12.882,0.4294,1.9596
113.714,30.0,30.261,0.162,-12.995,12.996,0.4332,1.9785
120.286,30.0,30.232,0.381,-13.199,13.205,0.4402,1.9552
124.713,30.0,30.214,0.569,-13.324,13.336,0.4445,1.9734
