start_heading_deg,commanded_deg,achieved_deg,horizontal_mm,vertical_mm,slide_mm,mm_per_deg,wall_height_m
99.713,30.0,30.345,1.401,-15.742,15.805,0.5268,1.9372
104.714,30.0,30.216,2.61,-17.757,17.948,0.5983,1.9739
110.285,30.0,29.586,8.897,-28.966,30.301,1.01,1.9324
113.71,30.0,29.235,13.422,-35.673,38.114,1.2705,1.953
119.713,30.0,29.685,11.046,-28.701,30.754,1.0251,1.956
124.706,30.0,30.175,4.615,-17.622,18.216,0.6072,1.9642
