start_heading_deg,commanded_deg,achieved_deg,horizontal_mm,vertical_mm,slide_mm,mm_per_deg,wall_height_m
99.712,30.0,30.347,1.307,-15.521,15.576,0.5192,1.9379
104.714,30.0,30.323,1.617,-15.54,15.624,0.5208,1.9771
110.287,30.0,30.296,1.99,-15.549,15.676,0.5225,1.9491
113.714,30.0,30.281,2.235,-15.543,15.703,0.5234,1.9727
120.293,30.0,30.255,2.74,-15.499,15.739,0.5246,1.9453
124.713,30.0,30.234,3.104,-15.441,15.749,0.525,1.9671
