start_heading_deg,commanded_deg,achieved_deg,horizontal_mm,vertical_mm,slide_mm,mm_per_deg,wall_height_m
99.713,30.0,30.347,1.353,-15.62,15.678,0.5226,1.9375
104.714,30.0,30.322,1.679,-15.655,15.745,0.5248,1.9764
110.287,30.0,30.293,2.104,-15.749,15.889,0.5296,1.9481
113.713,30.0,30.278,2.362,-15.754,15.93,0.531,1.9741
120.293,30.0,30.254,2.852,-15.638,15.896,0.5299,1.9465
124.713,30.0,30.235,3.19,-15.514,15.839,0.528,1.9679
