start_heading_deg,commanded_deg,achieved_deg,horizontal_mm,vertical_mm,slide_mm,mm_per_deg,wall_height_m
99.714,30.0,30.338,0.662,-14.142,14.158,0.4719,1.9421
104.707,30.0,30.318,0.851,-14.217,14.242,0.4747,1.9796
110.288,30.0,30.287,1.098,-14.307,14.349,0.4783,1.9538
113.714,30.0,30.272,1.269,-14.356,14.412,0.4804,1.9762
120.285,30.0,30.243,1.64,-14.428,14.521,0.484,1.9507
124.713,30.0,30.225,1.922,-14.454,14.581,0.486,1.9691
