start_heading_deg,commanded_deg,achieved_deg,horizontal_mm,vertical_mm,slide_mm,mm_per_deg,wall_height_m
99.707,30.0,30.324,-0.631,-11.375,11.393,0.3798,1.9501
104.709,30.0,30.298,-0.682,-11.571,11.591,0.3864,1.9835
110.291,30.0,30.271,-0.691,-11.814,11.834,0.3945,1.9622
113.715,30.0,30.253,-0.669,-11.972,11.991,0.3997,1.979
120.288,30.0,30.224,-0.565,-12.276,12.289,0.4096,1.9574
124.712,30.0,30.206,-0.448,-12.475,12.483,0.4161,1.9741
