start_heading_deg,commanded_deg,achieved_deg,horizontal_mm,vertical_mm,slide_mm,mm_per_deg,wall_height_m
99.709,30.0,30.337,0.292,-13.35,13.353,0.4451,1.9446
104.707,30.0,30.312,0.413,-13.462,13.468,0.4489,1.9813
110.289,30.0,30.282,0.587,-13.596,13.609,0.4536,1.9568
113.714,30.0,30.266,0.716,-13.676,13.694,0.4565,1.976
120.286,30.0,30.238,1.01,-13.814,13.851,0.4617,1.9516
124.712,30.0,30.219,1.246,-13.889,13.945,0.4648,1.9728
